,price,total_square,rooms,floor,distance_to_center
84310,11999000,63,2,7,18.890175750533796
84311,11500000,31,1,7,4.327638345367754
84312,19950980,45,1,4,6.47483609034392
84313,12700000,61,2,14,22.041291051499048
84314,25500000,71,4,2,3.907460753807926
84315,22757400,70,3,26,5.992622517922266
84316,6000000,30,1,2,18.761851064033685
84317,55123200,96,3,10,6.376877026942239
84318,126000000,156,3,3,2.2054480640931904
84319,14681145,69,2,13,14.515449737897672
84320,15171149,50,2,6,23.13388666088588
84321,12500000,40,1,2,14.34141695933223
84322,19500000,56,2,4,10.060173488189893
84323,23000000,49,1,24,12.763649310130983
84324,15103955,43,2,8,11.102183345590383
84325,20500000,80,3,3,23.236269053164563
84326,43265880,104,4,30,6.47483609034392
84327,13000000,43,2,3,10.569221878269968
84328,10900000,60,2,13,25.748831981794474
84329,13400000,71,2,10,17.11993343997578
84330,41000000,89,2,23,7.143984886899669
84331,25858650,68,2,2,4.368427481860608
84332,10622000,76,2,2,28.55188398539887
84333,14252256,85,4,24,23.024880240653147
84334,11035869,58,2,8,25.070213756120886
84335,6500000,25,1,5,19.485288447578416
84336,3950000,16,1,1,13.855544487455296
84337,14300000,70,2,1,12.075837806067907
84338,14900000,58,3,5,12.667770355857064
84339,18395576,65,3,20,15.106571543228316
84340,134000000,130,4,7,2.153260823750922
84341,115000000,118,4,3,1.9296241146605124
84342,15500000,58,2,20,20.617143917090285
84343,36000000,78,2,38,10.254033064808217
84344,7000000,37,1,4,29.35908375898934
84345,9400000,38,1,3,11.397685424926586
84346,9300000,33,1,1,12.04214070316319
84347,15481364,45,2,13,23.405921584806627
84348,12000000,36,1,11,12.022097979038394
84349,11500000,44,2,1,9.969630301984832
84350,7487999,22,1,24,8.08061822592835
84351,35500000,54,2,8,3.7389616382797275
84352,13000000,58,3,9,17.548913248083345
84353,67000000,92,3,13,8.51479554113719
84354,6800000,30,1,5,26.355574977569322
84355,9136500,35,1,23,5.426831040820094
84356,35295000,72,2,24,10.894969963221156
84357,9490000,42,1,20,17.1729091360019
84358,79732542,134,4,8,6.540191606298417
84359,6900000,47,2,4,17.42299564162742
84360,10084500,27,1,17,10.763377148437833
84361,9000000,25,1,5,23.852688298307005
84362,193467553,178,4,14,4.350806439120473
84363,13700000,35,1,5,8.306593537249551
84364,39500000,159,5,11,12.710346699331758
84365,9167101,28,1,3,11.081014158885624
84366,9900000,38,2,6,11.007592737359431
84367,28770000,61,3,10,7.585774055276078
84368,21990000,73,3,13,12.470698784051399
84369,11200000,57,2,5,19.765776462543197
84370,50648400,99,3,8,9.812438443836305
84371,49500000,115,4,21,9.698036050256384
84372,5600000,21,1,5,19.016487317060893
84373,23920260,67,2,2,4.716102316833132
84374,35861504,71,2,2,3.3745231122214925
84375,45100000,95,3,20,16.27868412812812
84376,37429200,84,4,16,7.285382812565692
84377,6500000,23,1,7,18.036436410071556
84378,27400000,92,3,6,15.036201858747088
84379,70000000,93,3,3,3.127417791572639
84380,45000000,82,3,5,3.2532826447578165
84381,16600000,63,3,5,13.145872739868503
84382,45971000,101,3,12,7.931998173668239
84383,108845511,93,2,9,2.733509462737681
84384,14500000,43,2,8,15.764210639775145
84385,11500000,79,3,7,31.70340516909679
84386,17446711,41,1,8,6.582791621763897
84387,40000000,142,4,19,8.119849718355603
84388,20552384,92,2,2,21.24925809707919
84389,36500000,113,4,2,9.589393111937582
84390,7350000,38,1,9,23.76692155808236
84391,5849000,37,1,2,25.499639828505643
84392,7000000,18,1,2,10.991676976115484
84393,71992800,109,3,6,2.746308106337452
84394,11490000,56,2,24,22.908653285635303
84395,10800000,40,1,10,14.981888010699741
84396,65000000,200,5,3,7.784489661667644
84397,11539256,39,1,7,11.292324706920892
84398,11200000,38,2,3,13.437325063270205
84399,9400000,24,1,7,6.446347376933833
84400,12300000,59,3,10,17.71175017224857
84401,70000000,75,3,12,4.197381965374883
84402,15957409,73,3,17,10.908854700528574
84403,18300000,81,3,2,23.125714449019057
84404,6050000,33,1,3,24.691536415408567
84405,9500931,38,2,13,23.563340660550637
84406,9782475,24,1,15,9.105029303373476
84407,35000000,74,2,3,6.388469167304012
84408,9500000,77,3,17,22.252891819771147
84409,12800000,74,3,1,24.26618818867758
84410,10621554,37,2,7,21.155280828525985
84411,15707900,27,1,3,11.133420594055448
84412,7950000,33,1,3,20.362958061607195
84413,12946500,68,2,10,31.307603712318855
84414,99600000,85,3,7,4.314885695917352
84415,15492300,41,1,9,11.548566089553969
84416,15500000,61,3,5,15.705299066253863
84417,21000000,64,2,5,6.039630656755296
84418,9750000,35,1,6,10.643131737408268
84419,9900000,43,2,3,13.33460103210264
84420,12664751,38,2,26,12.858689891226255
84421,20700000,76,3,8,16.14419589711655
84422,12850000,61,2,10,19.02462629729859
84423,26000000,74,3,11,7.438079419337585
84424,7714868,40,2,10,23.587354134230416
84425,260000000,234,5,3,1.333526920181077
84426,18490000,49,2,5,21.380230071667484
84427,22556800,74,3,9,11.594477227846948
84428,65000000,126,4,3,12.035027208369781
84429,28593706,106,3,6,23.13388666088588
84430,8700000,36,1,11,20.75577942198542
84431,28900000,56,2,5,3.3103136942420432
84432,22000000,117,3,5,21.771591812333345
84433,13900000,42,2,11,17.404430995093726
84434,16734760,41,1,19,4.662527030154798
84435,28000000,106,3,6,16.662868506305028
84436,22000000,45,2,2,5.619281942606184
84437,13700000,81,3,18,15.627667046384378
84438,5800000,32,1,7,23.885842026583656
84439,193502720,252,4,3,3.81692924365782
84440,13300000,39,1,24,11.292324706920892
84441,8790000,70,2,17,24.083925871625837
84442,20169664,37,1,9,11.045313849581605
84443,38000000,88,4,16,5.773504871981831
84444,12300000,44,2,8,17.023701398097966
84445,33700000,38,1,1,8.486445312211433
84446,23822916,67,3,8,8.85905124646558
84447,7130000,46,2,1,29.551702146733312
84448,11269338,38,1,3,11.292324706920892
84449,21000000,75,3,4,14.978775884182472
84450,16067610,74,3,14,21.065363988807835
84451,11400000,40,1,17,23.199005809626826
84452,15500000,67,3,9,17.608437427560595
84453,14139885,72,3,2,25.34308888178328
84454,7500000,56,2,10,25.499639828505643
84455,10314335,34,1,21,8.226950114961134
84456,65000000,100,3,30,6.372148730801347
84457,11755575,33,1,5,21.304812385049978
84458,6400000,13,1,3,7.147496886903027
84459,12300000,53,3,7,14.121525599121592
84460,15000000,43,2,3,4.253414689437625
84461,9200000,36,1,5,14.563514085437697
84462,10600000,33,1,8,19.479547735325003
84463,10800000,55,2,5,19.31182349968419
84464,9850000,37,1,5,17.923647860820783
84465,14900000,64,4,2,14.653332398230454
84466,9500000,57,2,18,19.266582370516822
84467,20500000,74,3,5,16.762391947462714
84468,9500000,46,2,8,17.156922955908588
84469,11800000,38,1,8,16.11662269883009
84470,59895476,115,3,11,9.05035467613594
84471,11950000,45,2,5,15.115711305977108
84472,29000000,85,3,13,4.80255966208929
84473,13164800,68,2,22,24.34903119370212
84474,35748440,85,3,30,10.965262342728414
84475,55500000,154,4,4,16.20064335721289
84476,5300000,22,1,9,24.62454877706868
84477,10664000,31,1,3,10.763377148437833
84478,152142750,327,5,17,7.097487016532442
84479,39038500,81,3,38,5.6200171006388855
84480,12500000,56,3,1,15.806566547717603
84481,7655212,26,1,22,19.27510810355222
84482,10000000,46,2,7,18.435730886573907
84483,15800000,47,2,8,8.851635565793117
84484,32500000,102,3,4,21.158252243255003
84485,8400000,33,1,2,14.505612502344313
84486,15000000,60,3,6,24.1926523105537
84487,9463280,23,1,6,21.24925809707919
84488,8990000,34,1,9,13.75586825856922
84489,26500000,62,2,15,9.014709503164735
84490,18500000,65,3,7,12.00139609502865
84491,11151287,62,2,3,24.55760404004909
84492,13800000,51,2,16,14.445414169121845
84493,9000000,38,1,8,14.52161904996742
84494,31990000,64,2,3,8.339114957552962
84495,17700000,45,1,4,11.043133204442322
84496,8252655,28,1,9,23.617649735687174
84497,13500000,60,3,2,14.303053503455303
84498,16800000,77,3,20,14.73076758558316
84499,13297405,43,1,16,15.96681373324112
84500,22589770,69,2,2,4.631523330880898
84501,14000000,32,1,4,13.084704622152481
84502,7450000,32,1,11,16.662724391897182
84503,200000000,187,4,7,4.034282051472643
84504,11471478,38,2,4,21.24925809707919
84505,10500000,32,1,1,9.788047359664727
84506,8250000,44,1,11,26.167493123902005
84507,13531124,68,2,18,23.130410146105838
84508,20500000,97,4,5,22.691294914305328
84509,22999990,59,2,3,7.659715235859497
84510,10950000,39,1,17,17.616492477951635
84511,17590000,75,3,2,15.169546391894174
84512,21980940,32,1,14,7.200707460739659
84513,93727880,85,3,7,4.314885695917352
84514,750000000,695,7,2,3.8351129057981956
84515,80000000,120,2,4,3.9249380098396682
84516,7950000,33,1,3,18.85094771518732
84517,12800000,39,1,7,8.473802125665332
84518,13471340,51,2,15,21.058957935821685
84519,41704192,70,2,8,5.1495854213403
84520,41421875,68,2,12,8.399152746317329
84521,13500000,56,2,1,11.93375146822334
84522,9200000,69,2,3,30.34530351417459
84523,14990000,47,1,24,11.4183755882174
84524,10798650,42,1,5,20.084476418431418
84525,26722261,116,4,2,21.183891815470645
84526,12766258,50,2,3,10.947590524558281
84527,8648211,25,1,8,13.985208896863698
84528,63000000,100,2,14,3.047095362057727
84529,26999000,55,2,22,10.250833660236665
84530,7600000,20,1,6,24.025354705468096
84531,50600000,117,3,8,9.005885979733264
84532,9500000,55,2,9,18.980175597980427
84533,14092560,41,1,20,15.25542703370679
84534,7780000,40,1,2,31.725347175074656
84535,6950000,35,1,5,23.38077558528304
84536,21000000,63,2,17,13.290373678216381
84537,17500000,41,2,2,10.679679531678747
84538,12999000,52,2,11,15.092007409524014
84539,15600000,67,2,8,21.989145377630212
84540,16500000,56,3,2,9.015303416199433
84541,21700000,43,1,8,6.5528494542729
84542,9035449,29,1,11,11.292324706920892
84543,30000000,70,2,13,6.086771682516488
84544,7394618,27,1,12,19.02797792049569
84545,11500000,45,2,10,16.99483686454935
84546,16477937,41,2,32,11.54805578697528
84547,51342388,57,2,3,7.268044089817428
84548,40220070,101,3,7,5.548292949706988
84549,29800000,48,2,6,2.801257642581573
84550,7490000,41,1,2,23.14846877978773
84551,8625000,23,1,6,12.288919378842213
84552,12200000,42,1,15,12.499440465353334
84553,6700000,39,1,1,25.021073726139203
84554,21578744,58,2,45,16.09891385890682
84555,111868760,210,4,5,7.097487016532442
84556,12290876,42,1,14,11.038675982123449
84557,5500000,45,2,1,25.329141477070813
84558,17500000,35,1,7,2.9170322928638868
84559,16700000,52,2,10,7.701959087472704
84560,15700000,51,2,1,6.17175828378924
84561,28500000,57,2,2,23.33816326406286
84562,17500000,103,3,2,18.29985723285706
84563,19135956,79,3,31,10.947590524558281
84564,14732361,71,3,4,25.225335265765388
84565,16144240,45,2,3,6.333680773274695
84566,190000000,390,6,5,1.8987216439137509
84567,23000000,45,1,3,10.75135117364846
84568,16600000,59,3,3,11.218739870047848
84569,12152900,60,2,5,24.978383981136435
84570,13500000,48,2,3,12.41027059790698
84571,15873000,78,3,3,31.307603712318855
84572,17790000,73,3,11,12.043672945230218
84573,8790000,26,1,9,6.476590543127038
84574,10900000,52,2,1,27.415858537595323
84575,45410000,87,3,24,7.585774055276078
84576,16500000,55,2,2,5.691559295316357
84577,13000000,53,2,6,16.35737711283068
84578,5250000,24,1,1,19.47886922302267
84579,10900000,62,3,9,24.87400002025206
84580,14637971,59,2,27,6.530564620141307
84581,10620000,35,1,16,18.336319211966803
84582,25000000,65,3,14,6.718793715457834
84583,16004102,75,4,7,21.058957935821685
84584,14900000,77,3,5,10.216829069286495
84585,31266997,68,2,2,9.05035467613594
84586,13172928,30,1,45,10.965262342728414
84587,13916795,73,3,14,23.600569731282327
84588,16900000,38,2,19,6.525184989623293
84589,70000000,134,4,1,1.2759801040922512
84590,47751000,65,2,15,2.7489148486055854
84591,7950000,37,1,10,24.083925871625837
84592,18291900,55,2,27,10.389217506841522
84593,31500000,78,3,3,4.178171850698697
84594,10450000,69,2,5,25.033256471558254
84595,12000000,56,2,7,21.50094661530887
84596,39906744,83,3,31,6.629826519636335
84597,39900000,57,2,2,3.4082605573109013
84598,10716804,25,1,29,10.965262342728414
84599,20199999,53,2,11,6.013388229907483
84600,43000000,81,2,4,2.1457414793681227
84601,34000000,108,4,17,5.773504871981831
84602,12000000,66,2,3,18.710013126765354
84603,17237810,50,1,28,15.25542703370679
84604,45659943,103,3,20,4.13747511212787
84605,14300000,63,3,2,23.690468249948513
84606,296301040,245,4,2,1.9590584823747434
84607,18048030,60,3,4,10.763377148437833
84608,18067702,65,2,20,12.768152472591744
84609,11400000,51,2,1,13.202872273978576
84610,10500000,41,1,3,14.958026931367566
84611,10850000,34,1,10,8.858074115850096
84612,16900000,37,1,6,3.73816128687359
84613,7100000,43,1,2,29.20586432227102
84614,23000000,70,2,15,9.739918036049726
84615,9100000,32,1,9,13.225072109224408
84616,18491298,108,4,5,24.55760404004909
84617,26500000,53,2,15,1.8582008086733435
84618,200000000,177,4,5,1.2859763944002134
84619,12500000,66,2,17,29.856388820699983
84620,13236518,79,2,8,20.55979536669055
84621,16400000,44,1,7,5.897901601148201
84622,13747000,59,2,16,20.084476418431418
84623,56775000,118,4,14,7.476040056622692
84624,15999999,37,1,7,6.582791621763897
84625,44500000,88,3,7,8.135324276836881
84626,14743940,27,1,33,10.965262342728414
84627,9100000,45,2,11,22.40733919575589
84628,4395203,35,1,3,26.173070153025712
84629,20990000,83,2,4,18.230545090385437
84630,46000000,73,2,8,5.708978839969514
84631,25000000,63,2,5,11.043133204442322
84632,7350000,34,1,4,23.011699294594504
84633,37000000,85,3,9,5.079860601692826
84634,5500000,27,1,1,23.38077558528304
84635,260000000,220,5,6,1.555047389731569
84636,7272549,20,1,13,8.08061822592835
84637,12300000,32,1,10,10.735474635178386
84638,14400000,56,2,3,21.84240435481988
84639,11363380,32,1,11,10.763377148437833
84640,15600000,44,1,7,7.476040056622692
84641,49850000,108,3,5,9.841216079085017
84642,7400000,30,1,6,25.001791271630857
84643,121000000,121,3,3,1.023262053236732
84644,14516050,66,3,25,23.520881781775792
84645,15500000,35,1,15,14.180364960879979
84646,14500000,80,3,14,24.98375761637605
84647,14894788,62,2,3,10.947590524558281
84648,18500000,54,2,12,13.954676095220938
84649,13450000,38,2,13,13.571781832650304
84650,46609300,104,4,33,6.47483609034392
84651,4800000,27,1,4,23.937508174111887
84652,10045826,33,1,18,8.08061822592835
84653,8012197,23,1,5,21.09309682050629
84654,36998800,72,2,7,9.486064381803054
84655,15278724,50,2,7,23.230612174219136
84656,16000000,95,3,7,28.167442939296677
84657,49970000,55,1,12,5.9416484013762565
84658,22000000,54,2,14,7.490237901198872
84659,21500000,74,3,15,10.769314023568091
84660,10672569,40,2,11,21.058957935821685
84661,17600000,40,1,15,10.695357279649416
84662,12871394,59,2,6,25.87822732065419
84663,6980000,50,2,2,22.097291258929214
84664,31900000,157,5,2,24.760505388068964
84665,93000000,115,3,4,2.0902396843803865
84666,11419500,33,2,4,9.105029303373476
84667,10700000,34,1,11,15.656211555630417
84668,65000000,117,3,8,11.148574793853673
84669,11957700,34,2,5,9.105029303373476
84670,17548000,42,1,17,10.692373625116344
84671,12000000,64,3,24,25.373507944675417
84672,45233856,101,3,4,6.5528494542729
84673,10050000,68,3,3,24.893341322114455
84674,29000160,68,2,19,3.2553194064280944
84675,6700000,36,1,6,23.452195227436537
84676,13500000,54,2,4,12.922840125719935
84677,16500000,76,3,1,11.305441719267487
84678,13500000,54,2,2,18.490620847899255
84679,5500000,21,1,1,13.07116049845891
84680,9400000,58,2,19,23.14564532300937
84681,63719107,114,3,12,9.05035467613594
84682,17486490,48,1,13,16.09891385890682
84683,29655004,90,3,13,16.09891385890682
84684,17500000,45,2,7,4.912892599527625
84685,15600000,55,1,12,15.885637142979384
84686,24350000,46,2,13,7.585774055276078
84687,27300000,89,3,21,12.42849436198876
84688,9700000,32,1,5,12.032880570748192
84689,8199999,50,2,1,30.61304527728145
84690,43935460,99,3,38,5.824393043984388
84691,8450000,25,1,9,11.664413260121245
84692,7950000,21,1,13,16.09891385890682
84693,15600000,73,3,6,22.60230831362182
84694,65000000,105,3,4,2.2911087890246034
84695,245300000,245,4,2,2.6491587105542544
84696,13999999,44,1,7,5.988244847778281
84697,12998620,56,2,3,10.605901370838483
84698,29081640,77,3,9,10.965262342728414
84699,19950000,53,2,8,4.223465353786077
84700,77000000,88,3,11,2.563439690704118
84701,19937060,57,2,28,5.921962214751784
84702,10800000,47,1,10,20.387229008970152
84703,19816196,59,2,33,12.970653463582831
84704,12990000,48,2,10,10.08627272284334
84705,8500000,54,2,8,24.758287975631372
84706,52500000,90,3,5,8.528021004506018
84707,7550000,50,1,4,25.801475867027516
84708,32500000,65,3,7,2.4723347914283966
84709,14821386,40,1,20,16.27178507684249
84710,69356800,108,2,12,6.044907140096251
84711,23619837,77,1,3,23.13388666088588
84712,10150000,25,1,23,8.152147906047288
84713,14699000,82,3,16,22.66632750842461
84714,8800000,57,2,1,24.005133541890046
84715,16500000,56,3,2,7.061150978693335
84716,20900000,54,2,3,9.085286063763503
84717,12600000,59,2,1,12.201006161918631
84718,12600000,57,3,4,17.582000369100978
84719,7500000,38,1,18,23.488801601136515
84720,25238400,44,1,13,9.978143992786112
84721,25082861,85,2,8,7.3293322102226846
84722,12000000,46,2,8,15.417585095750983
84723,10500000,42,1,25,21.650656670444324
84724,15293033,64,3,8,21.017290169300274
84725,17000000,88,3,19,18.790699506621085
84726,14769662,49,1,2,21.400649379081973
84727,8000000,32,1,1,11.352267872714476
84728,18700000,78,3,9,22.11875495354158
84729,4591167,32,1,21,23.047884073195434
84730,12900000,54,3,5,12.659545682685444
84731,3200000,17,1,1,27.76293984166343
84732,6472147,43,2,4,30.75717172906172
84733,15500000,64,2,16,13.350823242752822
84734,29900000,72,2,18,6.525184989623293
84735,7350000,39,1,1,22.95198567518567
84736,5300000,33,1,4,20.433253702493953
84737,21060000,45,2,3,7.585774055276078
84738,9150000,34,1,4,26.429787749667224
84739,25000000,63,2,5,7.490237901198872
84740,28998476,88,3,3,16.09891385890682
84741,14500000,37,1,5,11.200808674016761
84742,24000000,90,3,4,12.091979343663235
84743,6300000,29,1,8,28.39107015509679
84744,11490000,37,1,16,16.749522030387904
84745,15500000,37,1,15,4.249799352402808
84746,13840517,31,1,24,11.197129466403307
84747,15258788,66,3,12,23.61177792911573
84748,46250473,114,3,5,4.650020787591532
84749,6650000,34,1,2,19.15608931800952
84750,46800000,130,3,4,3.290177102802649
84751,9869815,28,1,10,8.825846527780888
84752,12101038,42,2,2,21.16986143248008
84753,76000000,138,4,39,6.552431775181489
84754,13500000,50,2,9,16.047510556358553
84755,18800000,84,3,3,17.29385588544312
84756,69000000,130,4,36,8.052831078374052
84757,26228330,43,1,13,9.580253752254185
84758,21772079,61,2,4,8.85905124646558
84759,12800000,44,2,5,12.8383011212017
84760,13200000,39,2,2,7.780475828032423
84761,17000000,91,3,3,20.252438386158513
84762,17177200,41,1,8,6.629826519636335
84763,45000000,125,3,15,9.43889460148245
84764,4800000,25,1,8,31.69401750917777
84765,15980000,64,2,2,13.288147642172365
84766,19283244,88,4,2,20.91248549988625
84767,20500000,74,3,4,23.062892669458762
84768,9400000,30,1,3,4.876868402383708
84769,10895455,35,1,3,12.691128053266548
84770,12801179,39,2,7,21.16986143248008
84771,17800000,33,1,33,6.76207892850666
84772,11900000,39,1,16,11.809954430691443
84773,32119500,112,3,3,8.559143253356126
84774,89735000,137,4,7,6.1682058365430645
84775,19631146,70,3,2,5.921962214751784
84776,59812904,108,3,4,6.376877026942239
84777,14387428,66,3,23,23.563340660550637
84778,28990000,112,5,1,8.347582417027873
84779,10900000,47,2,4,14.851744221023202
84780,7300000,51,2,6,24.20423159861416
84781,9300000,62,2,9,21.683095399856715
84782,19892620,45,2,17,11.54805578697528
84783,11100000,36,1,12,13.985336993507051
84784,15000000,70,3,5,24.98425425226352
84785,12000000,58,3,2,14.455450237387856
84786,13500000,76,3,2,21.871845211476327
84787,21500000,81,3,7,16.00316449485941
84788,27000000,72,3,11,6.038118685532906
84789,9300000,59,2,1,23.742632800824133
84790,47000000,91,3,18,14.242242644170341
84791,24500000,72,3,18,12.893063094679016
84792,11490000,44,2,13,12.954344294743267
84793,32317197,80,3,30,12.183077353132724
84794,4568488,32,1,9,23.047884073195434
84795,9990000,67,2,2,19.542477287626976
84796,17950000,98,3,18,16.952610505249723
84797,18500000,41,2,5,7.585774055276078
84798,6800000,41,1,5,17.069942559464675
84799,15500000,55,2,1,8.631704502931182
84800,15900000,33,1,4,3.058585891605818
84801,7500000,34,1,9,29.126280353980682
84802,405146320,402,5,9,2.512021706293534
84803,6500000,30,1,10,21.637786873140765
84804,11999000,86,3,4,29.00274318963611
84805,12999900,38,1,3,5.670094091448099
84806,51400000,88,3,20,9.689648538623997
84807,8700000,44,1,14,17.511379617384417
84808,13400000,54,2,15,16.38512241214528
84809,139080080,142,3,8,2.2054480640931904
84810,6700000,41,1,16,24.23589329593863
84811,5900000,31,1,3,22.679420724219526
84812,25000000,35,1,4,1.9508485529948343
84813,12700000,58,1,5,13.075929231513568
84814,43533300,96,3,22,10.721258668561518
84815,26000000,52,2,18,7.709417131742924
84816,130842765,183,5,2,2.0021443115899764
84817,18500000,56,2,10,13.622530440650097
84818,17400000,84,3,18,18.101115612626728
84819,19932560,47,1,24,10.965262342728414
84820,7900000,38,1,20,27.64837994004731
84821,29847180,96,3,22,11.130359432272265
84822,11500000,64,2,1,28.05899266055548
84823,13500000,77,3,3,20.793656132879693
84824,53668156,103,3,13,6.5528494542729
84825,87000000,90,3,3,1.9090815378611734
84826,17500000,57,2,1,3.280830257745612
84827,7650000,39,1,6,28.164368667379566
84828,15800000,93,3,1,6.91260246124914
84829,19000000,63,3,6,12.297801522716844
84830,15817871,70,3,5,21.017290169300274
84831,8693644,26,1,9,21.888528138434932
84832,5990000,43,2,1,25.947339352776705
84833,17935500,55,2,32,16.09891385890682
84834,13000000,59,2,17,18.016351283484823
84835,4250000,29,1,3,26.20160206402453
84836,33000000,104,4,35,18.696216294521015
84837,52000000,86,2,7,16.15646547471707
84838,30480988,58,2,28,5.9416484013762565
84839,13200000,60,2,8,19.896791167173326
84840,11500800,64,3,5,16.636885317883888
84841,11543049,60,2,2,21.869867854480457
84842,12000000,65,2,14,19.340697660796476
84843,21900000,66,2,2,11.76486165425265
84844,17364640,77,3,6,13.083054032230613
84845,9500000,27,1,4,11.854408318646222
84846,19748102,53,2,27,5.6569646748377735
84847,9940000,45,2,6,22.26374192042462
84848,21000000,84,2,2,17.50379920721037
84849,19500000,61,2,4,12.142134526859135
84850,135021400,138,4,4,1.042389200752759
84851,34500000,124,3,3,8.119849718355603
84852,11900000,37,2,5,8.651145394843605
84853,30895485,45,2,9,8.486445312211433
84854,18490000,63,3,1,10.043287104715821
84855,39464200,106,3,9,6.395157393033311
84856,14500000,58,3,6,13.010484923389416
84857,12500000,61,3,3,9.610597917859767
84858,8500000,48,1,5,28.209312482229546
84859,14450000,66,2,9,21.64754360201146
84860,15200000,50,2,16,16.274531922037017
84861,14064765,52,2,2,22.75121052411823
84862,15600000,77,3,3,26.363309134961245
84863,10700000,45,2,2,17.78873849719958
84864,35996014,71,2,4,5.9416484013762565
84865,15200000,57,3,8,7.074704116289774
84866,61000000,97,3,13,8.339016754386787
84867,3600000,15,1,1,16.580623598687232
84868,13700000,37,1,13,12.394254289434176
84869,12450000,63,2,8,18.796458011384743
84870,25702519,51,1,6,13.866975292374923
84871,92000000,178,4,22,5.165215295624284
84872,65750000,109,3,4,1.8129637216016496
84873,10900000,43,1,10,18.295174386611205
84874,25000000,105,3,19,19.244338017666102
84875,11546046,40,2,6,20.974610791477886
84876,4250000,14,1,1,6.699288538640599
84877,11200000,40,1,14,22.78621063762225
84878,27500000,76,3,17,8.350420600439184
84879,37917355,63,2,6,5.149321803988067
84880,19750616,57,2,18,13.985208896863698
84881,10600000,61,3,2,17.930350835698214
84882,7500000,32,1,1,22.206543384822105
84883,4400000,18,1,1,13.915516791094932
84884,26223210,83,3,4,6.333680773274695
84885,72000000,128,3,18,6.372148730801347
84886,32000000,93,3,6,12.30367746893041
84887,21280595,74,2,20,11.130359432272265
84888,20640530,45,1,9,6.47483609034392
84889,10200000,37,2,8,12.958946185611104
84890,67500000,99,5,3,3.1523556541953743
84891,11000000,44,2,5,15.251739125871765
84892,32685900,113,3,12,8.455375396602149
84893,18513212,55,2,23,16.09891385890682
84894,12450000,47,2,5,12.22708117604806
84895,25308752,43,1,4,5.9416484013762565
84896,14390000,62,2,8,16.655745487540162
84897,14800000,55,2,8,25.34308888178328
84898,14200000,62,2,13,23.012041038642522
84899,12200000,85,3,13,25.601409500471426
84900,14100000,63,4,2,15.695340429901526
84901,11309000,37,1,9,8.709684977796558
84902,30000000,78,3,13,5.651924957241001
84903,28000000,40,1,12,5.933059402965845
84904,13773051,64,2,18,23.130410146105838
84905,13690549,54,2,20,19.27510810355222
84906,21600000,60,2,6,13.67180777192882
84907,8800000,41,1,11,19.404678076413983
84908,10124809,33,1,19,8.226950114961134
84909,4300000,18,1,1,25.971896337578805
84910,7200000,37,1,2,24.91961823237171
84911,6950000,44,2,4,25.491798270750493
84912,9200000,40,1,16,18.629435868339286
84913,22740451,45,2,21,10.927793783014152
84914,35000000,95,3,3,7.530600812353116
84915,8700000,45,1,22,19.374155828559545
84916,14300000,47,1,16,13.52251044302521
84917,31000000,167,5,5,16.609035666811916
84918,15236203,72,2,4,21.869867854480457
84919,6550000,47,2,5,30.184427564716113
84920,13700000,44,2,4,9.153860144840824
84921,14567200,55,2,15,19.017655214846
84922,11500000,32,1,7,11.339357294692926
84923,16474165,62,3,2,22.654612425164274
84924,21900000,45,1,12,9.580253752254185
84925,33101600,71,3,2,14.370165521904397
84926,14700000,72,3,1,8.296848711208883
84927,24900000,52,2,10,4.984462660081426
84928,13200000,59,3,2,16.688429237243685
84929,8700000,54,1,24,23.83056711920263
84930,9650000,68,3,5,23.178532374903213
84931,47831284,50,1,3,1.657443793685977
84932,15100000,68,2,14,24.137093504474542
84933,6700000,35,2,2,22.970270948966355
84934,50000000,124,4,8,15.145862578443007
84935,49077052,88,2,34,5.9416484013762565
84936,3950000,26,1,3,25.044397685249606
84937,34920000,64,2,27,7.585774055276078
84938,15110826,50,1,6,23.230612174219136
84939,11783040,27,1,37,10.965262342728414
84940,28999265,87,2,11,10.965262342728414
84941,51842000,105,2,1,9.005885979733264
84942,44000000,127,4,2,5.027829944038182
84943,15907351,75,4,6,21.058957935821685
84944,23791306,65,2,17,5.200359015746198
84945,31999000,92,4,30,6.013388229907483
84946,10009845,23,1,30,13.985208896863698
84947,39000000,80,3,8,5.338173847927796
84948,8600000,38,1,6,25.585251526954558
84949,9600000,45,2,4,14.143747865200595
84950,13790000,46,2,20,25.504105872137607
84951,34291620,62,2,22,7.268044089817428
84952,6000000,38,1,17,22.34636428765645
84953,29000000,65,3,3,3.2562363548264734
84954,5173770,36,1,9,22.950740657563863
84955,11200000,48,2,12,18.22813244644434
84956,4850000,25,1,7,23.772430185728563
84957,75000000,113,3,17,7.89629993127849
84958,9450000,44,2,5,12.057074101878195
84959,9998597,35,1,4,11.292324706920892
84960,34000000,76,2,6,6.84319191079342
84961,7881501,23,1,15,21.017290169300274
84962,52000000,91,3,19,14.119966415202503
84963,6178000,18,1,1,10.023343662376233
84964,19900000,75,3,8,15.877110281011015
84965,12121480,66,2,3,24.55760404004909
84966,24500000,69,2,6,6.2242098229831795
84967,31092128,59,2,15,3.8523291022491364
84968,20500000,57,2,3,12.221342868626188
84969,13600000,40,1,11,8.048714307531702
84970,29800000,56,2,5,2.31545395667379
84971,12200000,52,3,9,15.975028784327185
84972,43914599,100,3,15,3.918591869256118
